,year,league,tier,team,squad_depth,avg_age,foreigners,avg_market_value,market_value,has_relegated,has_promoted,has_won_titles
328,2011,Championship,2,Leeds United,40,26.7,19,822000,32880000,False,False,False
329,2011,Championship,2,Middlesbrough FC,36,24.9,19,874000,31450000,False,False,False
330,2011,Championship,2,Burnley FC,38,24.5,20,816000,31030000,False,False,False
331,2011,Championship,2,Blackpool FC,45,25.6,24,639000,28780000,True,False,False
332,2011,Championship,2,Reading FC,53,24.2,31,522000,27650000,False,False,False
333,2011,Championship,2,Bristol City,42,26.1,23,635000,26650000,False,False,False
334,2011,Championship,2,Crystal Palace,46,24.4,24,568000,26130000,False,False,False
335,2011,Championship,2,Nottingham Forest,37,25.8,20,691000,25580000,False,False,False
336,2011,Championship,2,Cardiff City,37,25.1,25,639000,23650000,False,False,False
337,2011,Championship,2,Ipswich Town,39,26.7,20,605000,23600000,False,False,False
338,2011,Championship,2,Watford FC,41,23.8,22,545000,22330000,False,False,False
339,2011,Championship,2,Doncaster Rovers,50,27.1,23,437000,21850000,False,False,False
340,2011,Championship,2,Brighton & Hove Albion,42,25.4,22,479000,20100000,False,True,True
341,2011,Championship,2,Hull City,39,25.6,20,512000,19950000,False,False,False
342,2011,Championship,2,Barnsley FC,41,24.7,13,452000,18550000,False,False,False
343,2011,Championship,2,Millwall FC,40,26.3,14,461000,18450000,False,False,False
344,2011,Championship,2,Portsmouth FC,37,25.6,22,432000,16000000,False,False,False
345,2011,Championship,2,Peterborough United,39,23.4,10,409000,15950000,False,True,False
346,2011,Championship,2,Derby County,40,24.7,19,386000,15450000,False,False,False
347,2011,Championship,2,Coventry City,35,24.1,15,387000,13550000,False,False,False
348,2012,Championship,2,Wolverhampton Wanderers,57,24.8,35,1440000,82300000,True,False,False
349,2012,Championship,2,Blackburn Rovers,55,24.7,34,1340000,73450000,True,False,False
350,2012,Championship,2,Bolton Wanderers,45,25.1,19,1180000,53100000,True,False,False
351,2012,Championship,2,Cardiff City,45,24.9,26,888000,39950000,False,False,False
352,2012,Championship,2,Hull City,39,25.8,23,1010000,39250000,False,False,False
353,2012,Championship,2,Middlesbrough FC,39,24.9,16,960000,37450000,False,False,False
354,2012,Championship,2,Nottingham Forest,37,26.7,19,1000000,37050000,False,False,False
355,2012,Championship,2,Crystal Palace,42,25.9,23,865000,36350000,False,False,False
356,2012,Championship,2,Sheffield Wednesday,44,26.8,19,753000,33130000,False,True,False
357,2012,Championship,2,Blackpool FC,45,25.1,21,732000,32950000,False,False,False
358,2012,Championship,2,Leeds United,39,27.6,15,837000,32630000,False,False,False
359,2012,Championship,2,Birmingham City,45,25.6,23,683000,30750000,False,False,False
360,2012,Championship,2,Watford FC,44,25.0,31,691000,30430000,False,False,False
361,2012,Championship,2,Leicester City,33,24.8,17,911000,30050000,False,False,False
362,2012,Championship,2,Brighton & Hove Albion,36,27.0,20,788000,28350000,False,False,False
363,2012,Championship,2,Ipswich Town,48,26.3,22,571000,27400000,False,False,False
364,2012,Championship,2,Huddersfield Town,43,24.6,16,622000,26750000,False,True,False
365,2012,Championship,2,Bristol City,40,26.1,23,648000,25900000,False,False,False
366,2012,Championship,2,Burnley FC,34,24.8,17,718000,24400000,False,False,False
367,2012,Championship,2,Millwall FC,39,27.1,17,464000,18100000,False,False,False
368,2012,Championship,2,Derby County,34,24.5,17,522000,17750000,False,False,False
369,2012,Championship,2,Barnsley FC,43,26.1,15,369000,15850000,False,False,False
370,2012,Championship,2,Charlton Athletic,46,25.2,18,329000,15150000,False,True,True
371,2012,Championship,2,Peterborough United,46,23.0,18,273000,12580000,False,False,False
372,2013,Championship,2,Queens Park Rangers,48,28.0,29,1860000,89100000,True,False,False
373,2013,Championship,2,Wigan Athletic,41,26.7,23,1880000,77000000,True,False,True
374,2013,Championship,2,Nottingham Forest,40,27.1,22,1140000,45750000,False,False,False
375,2013,Championship,2,Blackburn Rovers,41,25.4,21,1080000,44300000,False,False,False
376,2013,Championship,2,Bolton Wanderers,41,26.2,17,1060000,43400000,False,False,False
377,2013,Championship,2,Watford FC,42,25.5,31,1010000,42550000,False,False,False
378,2013,Championship,2,Reading FC,37,25.9,27,1090000,40500000,True,False,False
379,2013,Championship,2,Leicester City,33,26.9,18,1110000,36550000,False,False,False
380,2013,Championship,2,Derby County,42,25.0,20,830000,34850000,False,False,False
381,2013,Championship,2,Middlesbrough FC,40,25.7,17,853000,34130000,False,False,False
382,2013,Championship,2,Leeds United,36,27.1,12,943000,33950000,False,False,False
383,2013,Championship,2,Blackpool FC,47,26.0,24,674000,31700000,False,False,False
384,2013,Championship,2,Brighton & Hove Albion,36,27.3,22,857000,30850000,False,False,False
385,2013,Championship,2,Burnley FC,29,25.9,13,880000,25530000,False,False,False
386,2013,Championship,2,Barnsley FC,45,26.2,19,563000,25350000,False,False,False
387,2013,Championship,2,Sheffield Wednesday,45,26.1,25,559000,25150000,False,False,False
388,2013,Championship,2,Millwall FC,46,28.1,20,499000,22950000,False,False,False
389,2013,Championship,2,Birmingham City,43,25.1,22,467000,20100000,False,False,False
390,2013,Championship,2,Huddersfield Town,33,25.1,14,592000,19530000,False,False,False
391,2013,Championship,2,AFC Bournemouth,38,26.6,21,509000,19350000,False,True,False
392,2013,Championship,2,Charlton Athletic,40,25.3,17,456000,18250000,False,False,False
393,2013,Championship,2,Ipswich Town,40,24.3,17,429000,17180000,False,False,False
394,2013,Championship,2,Yeovil Town,38,25.3,16,393000,14950000,False,True,False
395,2013,Championship,2,Doncaster Rovers,37,26.2,16,400000,14800000,False,True,True
396,2014,Championship,2,Norwich City,44,25.9,26,1740000,76600000,True,False,False
397,2014,Championship,2,Cardiff City,52,25.6,31,1240000,64330000,True,False,False
398,2014,Championship,2,Wigan Athletic,50,26.6,26,1220000,61150000,False,False,False
399,2014,Championship,2,Nottingham Forest,41,25.7,21,1310000,53800000,False,False,False
400,2014,Championship,2,Derby County,42,25.4,23,1160000,48650000,False,False,False
401,2014,Championship,2,Watford FC,40,26.4,31,1110000,44330000,False,False,False
402,2014,Championship,2,Middlesbrough FC,40,25.2,19,1100000,43880000,False,False,False
403,2014,Championship,2,Blackburn Rovers,38,25.6,18,1130000,43000000,False,False,False
404,2014,Championship,2,Reading FC,45,24.8,31,955000,42980000,False,False,False
405,2014,Championship,2,Fulham FC,42,24.5,30,1010000,42400000,False,False,False
406,2014,Championship,2,Bolton Wanderers,55,26.3,25,716000,39380000,False,False,False
407,2014,Championship,2,Brighton & Hove Albion,42,26.6,26,812000,34100000,False,False,False
408,2014,Championship,2,Charlton Athletic,45,24.4,27,688000,30950000,False,False,False
409,2014,Championship,2,Leeds United,40,25.3,21,742000,29680000,False,False,False
410,2014,Championship,2,Ipswich Town,43,25.7,20,686000,29500000,False,False,False
411,2014,Championship,2,Wolverhampton Wanderers,37,24.8,22,742000,27450000,False,True,True
412,2014,Championship,2,AFC Bournemouth,39,26.2,18,654000,25530000,False,False,False
413,2014,Championship,2,Rotherham United,47,26.0,15,497000,23350000,False,True,False
414,2014,Championship,2,Huddersfield Town,43,24.7,20,526000,22600000,False,False,False
415,2014,Championship,2,Sheffield Wednesday,38,25.6,23,537000,20400000,False,False,False
416,2014,Championship,2,Brentford FC,39,24.7,20,519000,20230000,False,True,False
417,2014,Championship,2,Blackpool FC,56,25.1,24,350000,19630000,False,False,False
418,2014,Championship,2,Birmingham City,40,25.7,24,490000,19600000,False,False,False
419,2014,Championship,2,Millwall FC,47,27.4,22,413000,19400000,False,False,False
420,2015,Championship,2,Queens Park Rangers,45,25.6,26,1740000,78500000,True,False,False
421,2015,Championship,2,Middlesbrough FC,39,26.9,23,1820000,70950000,False,False,False
422,2015,Championship,2,Hull City,31,26.6,18,2260000,69980000,True,False,False
423,2015,Championship,2,Derby County,38,26.1,20,1590000,60400000,False,False,False
424,2015,Championship,2,Burnley FC,35,27.5,16,1610000,56500000,True,False,False
425,2015,Championship,2,Cardiff City,40,26.2,21,1310000,52500000,False,False,False
426,2015,Championship,2,Nottingham Forest,42,25.8,25,1130000,47600000,False,False,False
427,2015,Championship,2,Sheffield Wednesday,36,27.0,24,1320000,47350000,False,False,False
428,2015,Championship,2,Fulham FC,40,25.7,24,1160000,46200000,False,False,False
429,2015,Championship,2,Reading FC,41,24.6,28,1090000,44800000,False,False,False
430,2015,Championship,2,Blackburn Rovers,36,26.1,22,1190000,42930000,False,False,False
431,2015,Championship,2,Brighton & Hove Albion,37,27.5,21,1100000,40850000,False,False,False
432,2015,Championship,2,Wolverhampton Wanderers,43,24.3,22,912000,39230000,False,False,False
433,2015,Championship,2,Brentford FC,38,24.0,21,1030000,39000000,False,False,False
434,2015,Championship,2,Leeds United,33,24.5,20,1040000,34250000,False,False,False
435,2015,Championship,2,Charlton Athletic,43,24.6,30,680000,29250000,False,False,False
436,2015,Championship,2,Birmingham City,39,26.3,20,726000,28300000,False,False,False
437,2015,Championship,2,Huddersfield Town,41,24.9,17,667000,27350000,False,False,False
438,2015,Championship,2,Bristol City,37,25.4,17,727000,26900000,False,True,True
439,2015,Championship,2,Ipswich Town,41,25.5,22,595000,24380000,False,False,False
440,2015,Championship,2,Rotherham United,44,27.4,21,453000,19930000,False,False,False
441,2015,Championship,2,Bolton Wanderers,43,25.3,13,431000,18530000,False,False,False
442,2015,Championship,2,Preston North End,37,25.4,17,416000,15400000,False,True,False
443,2015,Championship,2,Milton Keynes Dons,41,24.9,14,307000,12580000,False,True,False
444,2016,Championship,2,Newcastle United,44,25.6,33,3920000,172680000,True,False,False
445,2016,Championship,2,Aston Villa,43,25.8,26,3370000,144750000,True,False,False
446,2016,Championship,2,Norwich City,40,26.8,24,2240000,89700000,True,False,False
447,2016,Championship,2,Derby County,39,26.4,20,2040000,79530000,False,False,False
448,2016,Championship,2,Sheffield Wednesday,42,26.9,24,1600000,67130000,False,False,False
449,2016,Championship,2,Fulham FC,37,25.4,23,1780000,65849999,False,False,False
450,2016,Championship,2,Nottingham Forest,45,25.9,30,1410000,63400000,False,False,False
451,2016,Championship,2,Wolverhampton Wanderers,44,24.4,24,1360000,59630000,False,False,False
452,2016,Championship,2,Brighton & Hove Albion,38,27.1,21,1490000,56600000,False,False,False
453,2016,Championship,2,Leeds United,37,25.2,22,1360000,50450000,False,False,False
454,2016,Championship,2,Queens Park Rangers,43,24.8,26,1100000,47400000,False,False,False
455,2016,Championship,2,Cardiff City,39,27.7,19,1140000,44300000,False,False,False
456,2016,Championship,2,Reading FC,42,25.1,27,1040000,43500000,False,False,False
457,2016,Championship,2,Bristol City,38,25.5,18,1100000,41900000,False,False,False
458,2016,Championship,2,Huddersfield Town,32,25.4,17,1230000,39350000,False,False,False
459,2016,Championship,2,Brentford FC,38,24.0,27,888000,33750000,False,False,False
460,2016,Championship,2,Birmingham City,40,26.2,22,833000,33330000,False,False,False
461,2016,Championship,2,Blackburn Rovers,34,25.6,19,894000,30400000,False,False,False
462,2016,Championship,2,Wigan Athletic,57,25.0,20,530000,30230000,False,False,True
463,2016,Championship,2,Ipswich Town,42,25.6,18,618000,25950000,False,False,False
464,2016,Championship,2,Barnsley FC,43,23.2,16,571000,24550000,False,True,False
465,2016,Championship,2,Rotherham United,41,25.5,17,471000,19300000,False,False,False
466,2016,Championship,2,Preston North End,33,26.8,19,580000,19150000,False,False,False
467,2016,Championship,2,Burton Albion,36,27.0,11,424000,15250000,False,True,False
468,2017,Championship,2,Fulham FC,36,24.7,24,3490000,125550000,False,False,False
469,2017,Championship,2,Middlesbrough FC,34,26.9,14,3490000,118700000,True,False,False
470,2017,Championship,2,Wolverhampton Wanderers,44,24.3,28,2490000,109450000,False,False,False
471,2017,Championship,2,Aston Villa,44,26.4,25,2200000,96900000,False,False,False
472,2017,Championship,2,Leeds United,48,24.5,33,1730000,82900000,False,False,False
473,2017,Championship,2,Sunderland AFC,41,25.5,24,1920000,78580000,True,False,False
474,2017,Championship,2,Hull City,46,24.6,22,1530000,70450000,True,False,False
475,2017,Championship,2,Norwich City,38,26.3,25,1810000,68730000,False,False,False
476,2017,Championship,2,Derby County,38,27.3,19,1720000,65230000,False,False,False
477,2017,Championship,2,Sheffield Wednesday,38,26.9,22,1640000,62180000,False,False,False
478,2017,Championship,2,Cardiff City,39,27.7,23,1590000,62150000,False,False,False
479,2017,Championship,2,Nottingham Forest,40,27.3,24,1460000,58500000,False,False,False
480,2017,Championship,2,Bristol City,41,24.5,20,1200000,49250000,False,False,False
481,2017,Championship,2,Brentford FC,35,24.3,24,1370000,47950000,False,False,False
482,2017,Championship,2,Birmingham City,44,26.5,21,1090000,47800000,False,False,False
483,2017,Championship,2,Reading FC,39,25.8,25,1220000,47550000,False,False,False
484,2017,Championship,2,Queens Park Rangers,40,25.2,22,973000,38900000,False,False,False
485,2017,Championship,2,Bolton Wanderers,38,27.1,9,804000,30550000,False,True,False
486,2017,Championship,2,Ipswich Town,43,24.2,18,593000,25500000,False,False,False
487,2017,Championship,2,Preston North End,35,25.6,16,707000,24750000,False,False,False
488,2017,Championship,2,Sheffield United,37,26.6,14,642000,23750000,False,True,True
489,2017,Championship,2,Barnsley FC,41,23.6,20,529000,21700000,False,False,False
490,2017,Championship,2,Millwall FC,37,26.4,16,409000,15130000,False,True,False
491,2017,Championship,2,Burton Albion,37,27.1,13,389000,14400000,False,False,False
492,2018,Championship,2,Aston Villa,43,26.8,24,3820000,164450000,False,False,False
493,2018,Championship,2,West Bromwich Albion,37,27.2,14,3940000,145650000,True,False,False
494,2018,Championship,2,Stoke City,36,27.5,25,3590000,129300000,True,False,False
495,2018,Championship,2,Middlesbrough FC,41,26.1,15,2470000,101330000,False,False,False
496,2018,Championship,2,Leeds United,49,24.2,31,1930000,94450000,False,False,False
497,2018,Championship,2,Derby County,44,26.7,21,2140000,94300000,False,False,False
498,2018,Championship,2,Swansea City,39,25.4,31,2370000,92540000,True,False,False
499,2018,Championship,2,Norwich City,37,26.4,25,2330000,86300000,False,False,False
500,2018,Championship,2,Nottingham Forest,45,27.6,29,1850000,83100000,False,False,False
501,2018,Championship,2,Brentford FC,39,23.5,27,1960000,76350000,False,False,False
502,2018,Championship,2,Bristol City,38,25.1,22,1910000,72550000,False,False,False
503,2018,Championship,2,Reading FC,49,25.7,33,1350000,66250000,False,False,False
504,2018,Championship,2,Sheffield United,39,27.4,18,1580000,61750000,False,False,False
505,2018,Championship,2,Hull City,34,26.1,15,1630000,55400000,False,False,False
506,2018,Championship,2,Sheffield Wednesday,41,26.3,23,1160000,47400000,False,False,False
507,2018,Championship,2,Birmingham City,33,27.2,15,1290000,42500000,False,False,False
508,2018,Championship,2,Wigan Athletic,43,25.8,19,955000,41050000,False,False,True
509,2018,Championship,2,Queens Park Rangers,44,24.8,25,903000,39730000,False,False,False
510,2018,Championship,2,Blackburn Rovers,39,25.1,14,891000,34750000,False,True,False
511,2018,Championship,2,Preston North End,44,25.0,18,757000,33299999,False,False,False
512,2018,Championship,2,Millwall FC,37,26.1,18,769000,28450000,False,False,False
513,2018,Championship,2,Ipswich Town,45,25.3,18,597000,26850000,False,False,False
514,2018,Championship,2,Bolton Wanderers,37,27.8,9,589000,21800000,False,False,False
515,2018,Championship,2,Rotherham United,35,25.3,15,331000,11580000,False,True,False
516,2019,Championship,2,Fulham FC,36,25.8,26,3240000,116600000,False,False,False
517,2019,Championship,2,Leeds United,35,24.4,20,2880000,100750000,False,False,False
518,2019,Championship,2,West Bromwich Albion,37,26.2,15,2460000,90930000,False,False,False
519,2019,Championship,2,Huddersfield Town,44,24.7,20,2000000,88080000,True,False,False
520,2019,Championship,2,Bristol City,43,26.1,28,1930000,82950000,False,False,False
